company_name,location,location_type,sales,url,phone_number
Carmel Organics Private Limited,Madhya Pradesh(India),Headquarters,2047989,www.carmelorganics.in,9479885570.0
Vignesh Life Sciences Private Limited,Telangana(India),Headquarters,2044869,www.vigneshpharma.com,9989522440.0
Dindayal Industries Limited,Madhya Pradesh(India),Headquarters,2043577,www.dindayalaushadhi.com,7514042212.0
Mars Therapeutics Private Limited,Telangana(India),Headquarters,2028304,www.marspharma.co.in,9949622907.0
Eisen Pharmaceutical Company (Private) Limited,Maharashtra(India),Headquarters,2020093,www.eisenpharma.com,2025452854.0
Meghana Pharma Private Limited,Telangana(India),Headquarters,2015150,www.meghanapharma.in,
Wallace Laboratories Private Limited,Goa(India),Headquarters,2014721,www.wallacepharma.com,
Kosher Pharmaceutical Private Limited,Telangana(India),Headquarters,2012768,www.kosherpharma.in,9849042616.0
Fitwel Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,2011468,,9722808080.0
Sr Medicare Private Limited,Delhi(India),Headquarters,2010888,www.indoherbalproducts.com,1123315862.0
Royal Bee Natural Products Private Limited,Uttar Pradesh(India),Headquarters,2008539,www.royalbee.in,9711143310.0
Curosis Healthcare Private Limited,Delhi(India),Headquarters,2003383,,
Rohini Chemicals Private Limited,Uttar Pradesh(India),Headquarters,2003383,,
Sri Monashi Life Sciences Private Limited,Telangana(India),Headquarters,2003383,www.vasista.co.in,4023810261.0
Suyog Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,2003383,www.loucatos.com,9820034344.0
Panjon Limited,Madhya Pradesh(India),Headquarters,2003126,www.panjon.in,9300008787.0
Medizest Pharmaceuticals Private Limited,Goa(India),Headquarters,2001249,www.agrawalgroupgoa.com,8322704131.0
Kentreck Laboratories Private Limited,Gujarat(India),Headquarters,1990965,www.kenlab.in,7926468624.0
Shaurya Organics Private Limited,Gujarat(India),Headquarters,1987971,www.rsmw.co.in,7926447377.0
I G Pharma Limited,Uttarakhand(India),Headquarters,1984955,,9549777711.0
Elder Projects Limited,Maharashtra(India),Headquarters,1983452,www.elderindia.com,
Ranka Organics Private Limited,Rajasthan(India),Headquarters,1982931,www.westerndrugs.com,9828510389.0
Cipla Pharma And Life Sciences Limited,Goa(India),Headquarters,1982917,www.cipla.com,2224826000.0
Precia Pharma Private Limited,Maharashtra(India),Headquarters,1971838,www.preciapharma.com,9833403515.0
Penta Pharma Private Limited,Uttar Pradesh(India),Headquarters,1965186,,
Plus Biologique Private Limited,Karnataka(India),Headquarters,1965186,,
Universal Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,1963005,www.unipha.co.in,4445535400.0
Aura Nutraceuticals Limited,Gujarat(India),Headquarters,1962794,www.auranutraceuticals.com,7926858563.0
Mercury Healthcare Private Limited,Maharashtra(India),Headquarters,1960233,www.mercuryhealthcare.net,2222080009.0
Remidex Pharma Private Limited,Karnataka(India),Headquarters,1957076,www.remidexpharma.com,8023327452.0
Valary Lab Private Limited,Telangana(India),Headquarters,1954950,www.heteroworld.com,
Abhinav Drug Chem Private Limited,Gujarat(India),Headquarters,1954520,,
Adhya Pharmaceuticals Private Limited,Uttar Pradesh(India),Headquarters,1954520,www.adhyapharma.com,9927034515.0
Alloes Pharmaceuticals Private Limited,Gujarat(India),Headquarters,1954520,,9824045710.0
Alpha Remedies Limited,Maharashtra(India),Headquarters,1954520,www.rxcards.in,
Arogya Health Care Private Limited,Tamil Nadu(India),Headquarters,1954520,www.arogyahealthcare.com,4443550990.0
Bactolac Formulations Private Limited,Telangana(India),Headquarters,1954520,,4023317617.0
Bactolac Pharmaceuticals Private Limited,Telangana(India),Headquarters,1954520,,4024048621.0
Bizotic Lifescience Private Limited,Gujarat(India),Headquarters,1954520,www.bizoticlifescience.com,9712477123.0
G Amphray Laboratories,Maharashtra(India),Headquarters,1954520,www.amphray.com,2222663150.0
Hagel Capsule Industries Limited,Maharashtra(India),Headquarters,1954520,www.hager.co.in,
Manisha Agri-Biotech Private Limited,Telangana(India),Headquarters,1954520,www.manishaseeds.com,
Medic Biologicals And Pharmaceuticals Private Limited,Kerala(India),Headquarters,1954520,,9526101002.0
Metropolitan Overseas Limited,Maharashtra(India),Headquarters,1954520,,
Ricker Pharmaceuticals Private Limited,West Bengal(India),Headquarters,1954520,,3325828659.0
Truzt Organic And Natural Products,Karnataka(India),Headquarters,1954520,,9141109358.0
Vibro Pharma Private Limited,Maharashtra(India),Headquarters,1954520,www.vibropharma.com,2224127239.0
Wave Pharmaceuticals Limited,Delhi(India),Headquarters,1954520,,9953720163.0
Bayir Extracts Private Limited,Karnataka(India),Headquarters,1944046,www.beloorbayir.com,8043489900.0
R.B. Pharma Private Limited,West Bengal(India),Headquarters,1932532,,
Aarmed Formulations Private Limited,Uttar Pradesh(India),Headquarters,1930600,,9327458195.0
Mcneil And Argus Pharmaceuticals Limited,Haryana(India),Headquarters,1929007,www.mcneilargusindia.com,1712699126.0
Ishita Drugs And Industries Limited,Gujarat(India),Headquarters,1925520,www.ishitadrugs.com,9824099753.0
S3V Vascular Technologies Private Limited,Telangana(India),Headquarters,1925267,www.s3vvascular.com,8212410016.0
Ayukalp Uap Pharma Private Limited,Gujarat(India),Headquarters,1919484,www.ayukalpuappharma.com,9925254886.0
Remember India Medicos Private Limited,Gujarat(India),Headquarters,1919484,www.rememberindia.com,2812561095.0
Ce-Chem Pharmaceuticals Private Limited,Karnataka(India),Headquarters,1918507,www.cechem.in,8041170179.0
Delhi Extrusion Private Limited,Haryana(India),Headquarters,1912365,,9811063446.0
Beryl Drugs Limited,Madhya Pradesh(India),Headquarters,1908679,www.beryldrugs.com,9300007677.0
Badrivishal Chemicals & Pharmaceuticals,Maharashtra(India),Headquarters,1905657,www.badrivishal.com,9326019799.0
Beacon Pharmaceuticals Private Limited,West Bengal(India),Headquarters,1905657,,3324236244.0
Preet Remedies Limited,Chandigarh(India),Headquarters,1905657,www.preetremedies.com,9917866890.0
Dano Vaccines And Biologicals Private Limited,Telangana(India),Headquarters,1903547,www.danovaccines.com,4027421435.0
Triochem Products Limited,Maharashtra(India),Headquarters,1903199,www.triochemproducts.com,2222663150.0
Safari Biotech Private Limited,Gujarat(India),Headquarters,1901832,www.riddhisiddhi.co.in,
Ammana Bio Pharma Limited,Telangana(India),Headquarters,1896720,www.ammanabio.com,4027840777.0
Shruti Drugs Private Limited,Telangana(India),Headquarters,1895208,www.shrutidrugs.com,4027544507.0
Zenith Healthcare Limited,Gujarat(India),Headquarters,1893812,www.zenithhealthcare.com,7966168890.0
Amjad Bond Private Limited,Rajasthan(India),Headquarters,1881665,,8949023304.0
Gurudev Dyestuff (India) Private Limited,Gujarat(India),Headquarters,1873782,www.gurudevdyestuff.co.in,9825047740.0
Bhavani Pharmachem Private Limited,Gujarat(India),Headquarters,1871132,,9825577775.0
Aan Pharma Private Limited,Gujarat(India),Headquarters,1870870,www.purasyspharma.com,9998165656.0
Stanmark Healthcare Private Limited,Gujarat(India),Headquarters,1857306,www.stanmarkgroup.com,7926560869.0
Cadell Health Care Private Limited,Karnataka(India),Headquarters,1856794,www.cadellhealthcare.com,9632132324.0
Maa Laboratories Private Limited,Telangana(India),Headquarters,1856794,,
Mark (India) Cosmed Private Limited,Maharashtra(India),Headquarters,1856794,www.markindiacosmed.com,9820049286.0
Menrik Biomerge Private Limited,Delhi(India),Headquarters,1856794,,7465905555.0
Quest Laboratories Private Limited,Madhya Pradesh(India),Headquarters,1856794,,9329095934.0
Unispeed Pharmaceuticals Private Limited,Himachal Pradesh(India),Headquarters,1856794,www.unispeed.in,9815060936.0
Care And Cure Private Limited,Punjab(India),Headquarters,1845895,,
Vasudeva Vilasam Herbal Remedies Private Limited,Kerala(India),Headquarters,1828080,www.vasudeva.com,4714091000.0
Solumiks Herbaceuticals Limited,Maharashtra(India),Headquarters,1826048,www.solumiks.com,
Synbiotics Limited,Gujarat(India),Headquarters,1824881,www.synbiotics.in,2652323178.0
J P Laboratories Private Limited,Maharashtra(India),Headquarters,1824329,www.jpfine.com,2027123137.0
Hiran Orgochem Limited,Maharashtra(India),Headquarters,1820462,www.hiranorgochem.com,2240144127.0
Gowrie Healthcare Private Limited,Gujarat(India),Headquarters,1817600,www.bnsgroup.co.uk,2652313113.0
Medigraph Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1816426,,2227411619.0
Adven Biotech Private Limited,Delhi(India),Headquarters,1808581,www.adven.in,1141540711.0
Amritdhara Pharmacy Private Limited,Uttarakhand(India),Headquarters,1807931,www.mca.gov.in,
Fortune Pharmaceuticals India Private Limited,Jammu & Kashmir(India),Headquarters,1807931,,9419136700.0
Kabra Drugs Limited,Madhya Pradesh(India),Headquarters,1807931,www.kabradrugsltd.com,
Karnataka Instrade Corporation Limited,Karnataka(India),Headquarters,1807931,,
M. D. Homoeo Lab Private Limited,Uttar Pradesh(India),Headquarters,1807931,,9839099261.0
Omkar Fertilisers Private Limited,Telangana(India),Headquarters,1807931,www.omkarfertilisers.com,9989578899.0
Revive Formulations India Private Limited,Tamil Nadu(India),Headquarters,1807931,www.reviveform.com,9488623984.0
Samhwa Paints India Private Limited,Uttar Pradesh(India),Headquarters,1807931,,
Spectrum Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1807931,,9892118750.0
Bestcare Formulations Private Limited,Tamil Nadu(India),Headquarters,1801920,,
Avance Healthcare Private Limited,Gujarat(India),Headquarters,1796563,www.avancehealthcare.com,9825219823.0
Cartel Health Care Private Limited,Chhattisgarh(India),Headquarters,1791589,www.cartelhealthcare.com,9300936300.0
Darshan Drug House Private Limited,Maharashtra(India),Headquarters,1787554,www.mtnl.in,2223476967.0
Fugen Laboratories Private Limited,Telangana(India),Headquarters,1782378,www.fugenlabs.in,4040114936.0
Morvel Laboratories Private Limited,Gujarat(India),Headquarters,1782378,www.morvellab.com,2762255041.0
Sunij Pharma Private Limited,Gujarat(India),Headquarters,1781572,www.sunijpharma.com,7926304045.0
Quasar Labs Private Limited,Telangana(India),Headquarters,1768969,,9219594447.0
Leo Life Sciences Private Limited,Gujarat(India),Headquarters,1767634,www.leolife.in,9898586810.0
Go-Ish Remedies Limited,Gujarat(India),Headquarters,1762096,www.aaryaa.net,
Bangalore Pharmaceutical And Research Laboratory Private Limited,Karnataka(India),Headquarters,1761458,www.bprl.in,8041208660.0
Associated India Private Limited,Delhi(India),Headquarters,1759068,,
Fling Pharmaceuticals Private Limited,Kerala(India),Headquarters,1759068,,9744630400.0
Furnace Fabrica International Limited,Maharashtra(India),Headquarters,1759068,www.furnacefabrica.com,2225225093.0
Hindustan Medicines Private Limited,West Bengal(India),Headquarters,1759068,www.hindustanmedicines.com,9433630561.0
Marvel Drugs Private Limited,Maharashtra(India),Headquarters,1759068,www.marveldrugs.com,2243454647.0
Unjha Pharmaceuticals Private Limited,Gujarat(India),Headquarters,1759068,,7926858563.0
Lifespan Biotech Private Limited,Madhya Pradesh(India),Headquarters,1756511,www.lifespan.co.in,
Sparsha Pharma International Private Limited,Telangana(India),Headquarters,1755841,www.sparsha.com,4023352581.0
Lysten Global Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1736676,www.lystenglobal.com,9004572225.0
National Capsules Private Limited,Madhya Pradesh(India),Headquarters,1728629,www.nationalcapsules.com,
Stellar Formulations Industries Private Limited,Gujarat(India),Headquarters,1726866,www.stellarformulations.in,9821020992.0
Chorus Labs Limited,Telangana(India),Headquarters,1720008,www.choruslabs.in,9640678999.0
Cornileus Pharmaceuticals Private Limited,Telangana(India),Headquarters,1714098,www.cornileus.com,4040171452.0
Adley Lab Limited,Punjab(India),Headquarters,1710205,www.adleylab.com,9356924652.0
Atlas Pharmachem Industries Private Limited,Maharashtra(India),Headquarters,1710205,www.atlasgroup.co.in,2225441042.0
Badri Biologicals Private Limited,Uttar Pradesh(India),Headquarters,1710205,,
Befam Pharmaceuticals Private Limited,West Bengal(India),Headquarters,1710205,,3323558217.0
Hindustan Trust Private Limited,Delhi(India),Headquarters,1710205,,1123273518.0
Noble Drugs Limited,Maharashtra(India),Headquarters,1710205,www.nobledrugs.co.in,
Prabhat Surgical Cotton Private Limited,Karnataka(India),Headquarters,1710205,,8022384959.0
Shri Ayurved Seva Sadan Private Limited,Uttar Pradesh(India),Headquarters,1710205,www.sevasadan.in,5612232503.0
Pulse Nutri Science Private Limited,Telangana(India),Headquarters,1705225,www.zenova.in,9346155755.0
Winsome Laboratories Limited,Delhi(India),Headquarters,1703301,www.winsomelabs.com,1145595045.0
Pioneer Bio-Pharma Private Limited,Maharashtra(India),Headquarters,1701505,www.pioneerbiopharma.com,2225008837.0
M Bhattacharyya & Co Private Limited,West Bengal(India),Headquarters,1693518,www.mbhattacharyya.com,9830650934.0
Rasino Drugs Private Limited,Maharashtra(India),Headquarters,1681424,,8080319797.0
Parenteral Drugs (India) Limited,Madhya Pradesh(India),Headquarters,1677531,www.pdindia.com,7316652000.0
Savan Pharmaceuticals Private Limited,Telangana(India),Headquarters,1677192,,
Sunvij Drugs Private Limited,Madhya Pradesh(India),Headquarters,1673763,,9377066639.0
Sviss Labss Private Limited,Tamil Nadu(India),Headquarters,1669038,www.svisslabss.net,9965550091.0
Suraj Air (India) Private Limited,Karnataka(India),Headquarters,1661449,www.surajammonia.com,9606080831.0
Chemifine Formulations Private Limited,Andhra Pradesh(India),Headquarters,1661342,,8185007700.0
Jhs Chemi Pharma Private Limited,Maharashtra(India),Headquarters,1661342,,
Muktha Laboratories Private Limited,Tamil Nadu(India),Headquarters,1661342,www.mukthafoundations.com,9884368152.0
Naturveda Biotech Private Limited,Puducherry(India),Headquarters,1661342,,9994992014.0
Profess Health Products Private Limited,Uttar Pradesh(India),Headquarters,1661342,www.professhealthproducts.com,
Sri Shyam Additives Private Limited,Telangana(India),Headquarters,1661342,www.srishyamadditives.in,9666653544.0
Sun India Pharmacy Private Limited,Uttar Pradesh(India),Headquarters,1661342,,
Zen Distillation Technologies Private Limited,Telangana(India),Headquarters,1661342,,4023818143.0
Raghava Life Sciences Private Limited,Telangana(India),Headquarters,1654560,www.raghavalife.com,4023343333.0
Amanys Pharma India Private Limited,Maharashtra(India),Headquarters,1651400,,
Sai Proteins Private Limited,Telangana(India),Headquarters,1649385,,
Hiran Agroceuticals Private Limited,Tamil Nadu(India),Headquarters,1646759,www.hiranagro.com,9894087366.0
Solana Life Sciences Private Limited,Madhya Pradesh(India),Headquarters,1645272,,7312422849.0
Fidelity Enterprises Private Limited,Tamil Nadu(India),Headquarters,1636342,,4428151567.0
Indo-Leenaa Biotech Private Limited,Tamil Nadu(India),Headquarters,1625760,,
Cmr Lifesciences Private Limited,Gujarat(India),Headquarters,1612721,www.cmr-lifesciences.com,7940320759.0
Aassk Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,1612479,,9444280525.0
Herbicure Private Limited,West Bengal(India),Headquarters,1612479,www.herbicureindia.com,
Integrated Laboratories Private Limited,Maharashtra(India),Headquarters,1612479,,9816635105.0
Norris Medicines Limited,Gujarat(India),Headquarters,1603928,www.norrispharma.com,
Geneombio Technologies Private Limited,Maharashtra(India),Headquarters,1599570,www.geneombiotechnologies.com,2027227038.0
Ramco Herbals Private Limited,Kerala(India),Headquarters,1599570,www.kpnamboodiris.com,9447770881.0
Jayanth Life Sciences Private Limited,Telangana(India),Headquarters,1593428,www.jayanthlifesciences.com,
Lyra Laboratories Private Limited,Chandigarh(India),Headquarters,1583126,www.lyralab.com,9814735068.0
Anuja Healthcare Limited,Punjab(India),Headquarters,1581813,www.anujahealthcare.com,9815004047.0
Cronus Pharma Specialities India Private Limited,Telangana(India),Headquarters,1578763,www.cronuspharmausa.com,
P And B Pharmaceuticals Limited,Maharashtra(India),Headquarters,1572363,www.pbpharma.co.in,
Chaithanya Integrated Healthcare (India) Private Limited,Karnataka(India),Headquarters,1565781,www.chaithanya.com,9845115115.0
Interface Pharmaceuticals Private Limited,Delhi(India),Headquarters,1563910,www.interfacepharma.com,1125120024.0
I M Healthcare Private Limited,Chandigarh(India),Headquarters,1563616,,9888888815.0
Immense Healthcare Private Limited,Maharashtra(India),Headquarters,1563616,www.immensehealthcare.com,2228941517.0
Indo Nacop Chemicals Limited,Telangana(India),Headquarters,1563616,www.nacop.in,9440968849.0
Neuron Pharma Private Limited,Gujarat(India),Headquarters,1563616,www.greysellz.com,9825217597.0
Prachi Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1563616,www.activepharmaingredients.com,2224131362.0
Sss Pharmachem Private Limited,Gujarat(India),Headquarters,1563616,www.ssspharmachem.com,7014868216.0
Wiscon Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1563616,www.wisconpharma.com,
Sfc Global Commodity Private Limited,Gujarat(India),Headquarters,1558947,www.sfcplindia.com,9825049854.0
Medoz Pharmaceuticals Private Limited,Gujarat(India),Headquarters,1553971,www.medozpharmaceuticals.com,2652361205.0
Goodcare Pharma Private Limited,West Bengal(India),Headquarters,1553868,www.goodcarepharma.com,3340208855.0
Sumages Pharma Private Limited,Telangana(India),Headquarters,1553868,www.surakshapharma.com,9885278707.0
Enovus Healthcare Private Limited,Delhi(India),Headquarters,1546117,www.enovushealthcare.com,
Sreedhareeyam Farmherbs India Private Limited,Kerala(India),Headquarters,1544198,www.sreedhareeyam.com,4852253007.0
Ruthinium Dental Products Private Limited,Delhi(India),Headquarters,1535999,www.ruthinium.co.in,
Cauvery Medical Center Private Limited,Karnataka(India),Headquarters,1523064,www.cauverymedicalcenter.com,8043420100.0
Liv Long Nutraceuticals Limited,Kerala(India),Headquarters,1517722,www.liv-long.com,
Bio Nova Pharmaceuticals Private Limited,Delhi(India),Headquarters,1514753,www.bionovapharma.net,1141826060.0
Kanad Labs Private Limited,Maharashtra(India),Headquarters,1514753,,
Sgs Pharmaceutical Private Limited,Uttarakhand(India),Headquarters,1514753,,9810024943.0
Stern Chempharm Llp,Karnataka(India),Headquarters,1514753,,
Uttam Overseas Private Limited,Maharashtra(India),Headquarters,1514753,,
Octavius Pharma Private Limited,Gujarat(India),Headquarters,1514451,www.octaviuspharma.com,9099932526.0
Marsha Pharma Private Limited,Gujarat(India),Headquarters,1512366,www.marshapharma.com,7622005399.0
Maha Research Labs Private Limited,Maharashtra(India),Headquarters,1508166,,
Eumark Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1504909,www.eumarkpharma.com,9820529315.0
Ravian Pharmaceuticals Limited,Bihar(India),Headquarters,1487133,,8126005001.0
Aurum Lifesciences Private Limited,Gujarat(India),Headquarters,1480548,,9913877415.0
Quali-Care Pharmaceuticals Limited,Telangana(India),Headquarters,1479848,,
Recombigen Laboratories Private Limited,Delhi(India),Headquarters,1475578,www.recombigen.com,9811478785.0
Cecil Pharmaceuticals Private Limited,Jammu & Kashmir(India),Headquarters,1474845,www.sanviorganics.com,
Voxtur Bio Limited,Maharashtra(India),Headquarters,1472455,www.voxturbio.com,7276762200.0
Acumen Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,1465890,www.acumenpharm.com,9894699923.0
Auro Impex Private Limited,West Bengal(India),Headquarters,1465890,www.aurograce.in,3322437198.0
Delta Biologicals Private Limited,Karnataka(India),Headquarters,1465890,,8041608002.0
Evinz Drugs Private Limited,Telangana(India),Headquarters,1465890,www.evinz.in,9391034323.0
Firstmed Therapeutics Private Limited,Puducherry(India),Headquarters,1465890,,9566603412.0
Hydex Chemicals Private Limited,Telangana(India),Headquarters,1465890,,4023711063.0
Jy Pharma Private Limited,Telangana(India),Headquarters,1465890,,9440313201.0
Malachite Gold Laboratories Private Limited,Madhya Pradesh(India),Headquarters,1465890,,
Oasis Medicare Private Limited,Rajasthan(India),Headquarters,1465890,,9314014036.0
Prime Pharmatech (India) Limited,Telangana(India),Headquarters,1465890,,4027890951.0
Ronald Pharmaceuticals Private Limited,Gujarat(India),Headquarters,1465890,www.ronaldpharma.com,2652361750.0
Stereo Drugs Private Limited,Telangana(India),Headquarters,1465890,www.stereodrugs.com,9849742546.0
Tristar Remedies Private Limited,Gujarat(India),Headquarters,1465890,www.tristarremedies.com,
Uttam Pharma Labs Private Limited,Maharashtra(India),Headquarters,1465890,,
Vaidhatru Pharma Private Limited,Telangana(India),Headquarters,1465890,,9246398684.0
Venkat Pharma Limited,Telangana(India),Headquarters,1465890,www.venkatpharmaltd.com,9848998455.0
Virgin Acids & Solvents Private Limited,Telangana(India),Headquarters,1465890,virginacids.lookchem.com,9393436690.0
Theo Pharma Private Limited,Gujarat(India),Headquarters,1464834,www.theopharma.com,9879225533.0
Tejkamal Pharmaceuticals Private Limited,Karnataka(India),Headquarters,1462464,,
Merrifield Pharma Private Limited,Telangana(India),Headquarters,1458423,www.merrifieldpharma.com,
Veerhealth Care Limited,Maharashtra(India),Headquarters,1447211,www.veerhealthcare.net,2222018582.0
Alves Healthcare Private Limited,Maharashtra(India),Headquarters,1446413,www.alveshealthcare.com,9820188151.0
Stabicon Life Sciences Private Limited,Karnataka(India),Headquarters,1446369,www.stabicon.com,8041250324.0
Hatz Manufacturing Private Limited,Maharashtra(India),Headquarters,1442953,www.fernhillgroup.com,2224442095.0
Zak Venture Private Limited,Uttar Pradesh(India),Headquarters,1440461,,8800426577.0
Shree Flex Print Private Limited,Maharashtra(India),Headquarters,1440209,www.rankinternational.com,7697122111.0
Global Medicines Limited,Gujarat(India),Headquarters,1435010,www.globalmedicines.in,
Polydrug Laboratories Private Limited,Maharashtra(India),Headquarters,1429984,www.polydrug.com,
Nine Labs Private Limited,Telangana(India),Headquarters,1424449,www.cornileus.com,
Adonis Phytoceuticals Private Limited,Delhi(India),Headquarters,1417027,www.adonisphyto.com,1141037361.0
Bini Laboratories Private Limited,Maharashtra(India),Headquarters,1417027,,2532972111.0
Hahnemann Scientific Laboratory (India) Private Limited,Uttar Pradesh(India),Headquarters,1417027,www.haslab.com,8400156666.0
Herbal Health Research Consortium Private Limited,Punjab(India),Headquarters,1417027,,9814006905.0
Caps Lifesciences Private Limited,Delhi(India),Headquarters,1379300,,
P J Healthcare,Dadra & Nagar Haveli And Daman & Diu(India),Headquarters,1279656,www.pjhealthcare.com,9820206512.0
Umano Healthcare Private Limited,Delhi(India),Headquarters,892007,www.umanohealthcare.com,
Satyadeva Pharmaceuticals Private Limited,Telangana(India),Headquarters,484585,,4023747697.0
Hcr Formulations Private Limited,Gujarat(India),Headquarters,291071,www.hcrayurveda.com,9824039413.0
Omni Wellness And Nutrition Limited,Maharashtra(India),Headquarters,248886,www.omniwellness.in,2224970003.0
E M Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,157642,,2226611061.0
Vithai Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,129551,,
G. R. Solvents And Allied Industries Limited,Uttar Pradesh(India),Headquarters,2214741,,
Pai Veterinary Products Private Limited,Maharashtra(India),Headquarters,1417027,,2512621992.0
R P Biotech Private Limited,Punjab(India),Headquarters,1417027,www.rpbiotech.com,
Sage Life Sciences Private Limited,Telangana(India),Headquarters,1417027,,9290612345.0
Startos Healthcare Private Limited,Gujarat(India),Headquarters,1417027,www.startoshealthcare.com,
Betamax Remedies Private Limited,Chandigarh(India),Headquarters,1416762,www.betamaxremedies.com,8961196453.0
Darwin Formulations Private Limited,Andhra Pradesh(India),Headquarters,1416762,www.darwin.co.in,8662470708.0
Patil Machines Private Limited,Maharashtra(India),Headquarters,1416762,,2228683991.0
Vatsal Ayurvedic Products Private Limited,Maharashtra(India),Headquarters,1416762,www.vappl.com,9225112215.0
Vishal Laboratories Private Limited,Maharashtra(India),Headquarters,1413985,,9221439063.0
Avecon Healthcare Private Limited,Himachal Pradesh(India),Headquarters,1406421,www.aveconhealthcare.com,9315445391.0
Spanker Biotech Limited,Himachal Pradesh(India),Headquarters,1405726,www.spankerbiotech.com,9876933036.0
S B M Healthcare (India) Private Limited,Delhi(India),Headquarters,1403764,www.sbmhealthcare.com,1125861969.0
Al-Harmain Pharma (India) Private Limited,Uttar Pradesh(India),Headquarters,1401396,www.healthmartindia.com,1204380797.0
Ayurved Sumshodhanalaya (Pune) Private Limited,Maharashtra(India),Headquarters,1386902,www.asum.com,9130026080.0
Mbp Pharmaceuticals Private Limited,Punjab(India),Headquarters,1381831,,
Varnamayaa Dyechem Private Limited,Tamil Nadu(India),Headquarters,1375371,,9843111322.0
S R Drugs Private Limited,Maharashtra(India),Headquarters,1373622,,2222622276.0
Orion Biotech Private Limited,Gujarat(India),Headquarters,1371060,www.treatwellpharma.in,9898386108.0
Shinemax Pharma (India) Private Limited,Karnataka(India),Headquarters,1371060,,9741936777.0
Svr Mega-Tech Engineering Private Limited,Telangana(India),Headquarters,1371060,,4023076720.0
Systochem Laboratories Limited,Delhi(India),Headquarters,1371060,www.systochem.com,9999653614.0
Bio Trans Pharmaceuticals Private Limited,Tamil Nadu(India),Headquarters,1368164,,4424754252.0
Gary Pharmaceuticals Private Limited,Punjab(India),Headquarters,1368164,www.garypharma.com,9876322478.0
Health Care Medical Devices Private Limited,Madhya Pradesh(India),Headquarters,1368164,www.healthcareind.com,9425056777.0
Karnani Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1368164,www.karnani.co.in,2222416016.0
Mednext Biotech Limited,Rajasthan(India),Headquarters,1368164,www.mednextpharma.com,9829580823.0
Process Chemical Co.,West Bengal(India),Headquarters,1368164,www.processchemicals.co,3322481340.0
Syka Laboratories (India) Private Limited,Gujarat(India),Headquarters,1368164,,7927540982.0
Soham Organics Private Limited,Maharashtra(India),Headquarters,1366190,www.sohamorganics.com,
Ayush Healthcare Private Limited,Maharashtra(India),Headquarters,1355608,www.santulan.in,2024430601.0
Guo Techno Filaments Private Limited,Uttar Pradesh(India),Headquarters,1347974,,
Sankalp Healthcare And Allied Products Private Limited,Maharashtra(India),Headquarters,1344289,www.sankalphc.in,2225586870.0
Reametrix India Private Limited,Karnataka(India),Headquarters,1339850,www.reametrix.com,
Poddar Pharmaceuticals Private Limited,Uttarakhand(India),Headquarters,1330602,www.poddarpharmaceuticals.com,
Econ Healthcare Private Limited,Gujarat(India),Headquarters,1325358,www.econhealthcare.net,9898497495.0
Vibgyor Drugs Private Limited,Telangana(India),Headquarters,1324251,www.vibgyordrugs.com,
Medinex Laboratories Private Limited,Maharashtra(India),Headquarters,1320059,www.medinexlabs.com,9824382452.0
Alive Lifescience Private Limited,Gujarat(India),Headquarters,1319301,www.aliveskinworld.com,
Avalanche Pharmaceutical Private Limited,Madhya Pradesh(India),Headquarters,1319301,,
Gayatri Laboratories Private Limited,Maharashtra(India),Headquarters,1319301,,
Glissbio Private Limited,Gujarat(India),Headquarters,1319301,www.glissbio.com,
Hapro Homeo-Chem Private Limited,Maharashtra(India),Headquarters,1319301,,7387092559.0
Kosha Chemtech Private Limited,Maharashtra(India),Headquarters,1319301,www.emcochemicals.com,9825100792.0
Mac Well Pharmaceuticals Private Limited,Haryana(India),Headquarters,1319301,www.macwellpharma.com,9354014000.0
Ph1 Industries Private Limited,Telangana(India),Headquarters,1319301,www.ph1.co.in,8048022072.0
Dbn Chemicals Private Limited,Chandigarh(India),Headquarters,1316849,www.dbnchemicals.com,9988882745.0
Lakshmidurga Drugs & Intermediates Private Limited,Telangana(India),Headquarters,1316228,www.lakshmidurgadrugs.com,4023160555.0
Molclone Labs Private Limited,Tamil Nadu(India),Headquarters,1313382,www.molclonelabs.com,4442845289.0
Khyati Retail And Eatery Private Limited,Gujarat(India),Headquarters,1313031,www.kadamexports.com,7926582983.0
Synovia Life Sciences Private Limited,Rajasthan(India),Headquarters,1308937,,
Trigenesis Lifesciences Private Limited,Karnataka(India),Headquarters,1304465,www.trigenesislife.co.in,9980909206.0
Usan Pharmaceuticals Private Limited,Maharashtra(India),Headquarters,1280777,www.usanpharma.com,2226833048.0
